replication,kpi1,kpi2,kpi3,kpi4
replication1,0.08495473518417611,1.7178581935863488,15.580612554672625,0.6698308923062642
replication2,0.08478106658637007,1.7917240023589542,17.060983409934284,0.674357897514369
replication3,0.08207141322415565,1.4049553208773355,13.978464606232775,0.6536919284165177
replication4,0.08372697684205616,1.6937089388811468,15.982236017590324,0.6700808851368486
replication5,0.0836504548888614,1.9192391953794066,19.32134410290346,0.678290771176977
replication6,0.07875968243844654,1.3031616791794438,12.67868193389446,0.6243487214036744
replication7,0.08388860900015073,1.726667990468626,17.021175979626147,0.6725599829069357
replication8,0.08510172456699179,1.8953602192638999,18.252951631856643,0.6916029490125336
replication9,0.08529199371035631,1.6520422122337306,15.872565148622053,0.6970395809817038
replication10,0.08290658795434562,1.562625653397668,14.632148014762555,0.652147511714685
replication11,0.08371233794688673,1.630326563122262,15.789793908779346,0.6717924243251182
replication12,0.08199498075979451,1.620668631236663,15.851160392445927,0.6581523488113449
replication13,0.08535561195670156,1.759125512395081,16.61096442241521,0.6907342882867596
replication14,0.08371183420269954,1.6642430278884461,16.05550307376125,0.6750982484746382
replication15,0.08113659908995596,1.4004515599343186,13.28480731869435,0.6497051880962487
replication16,0.08363206742059391,1.5115606936416186,14.656923660346031,0.6563406934308198
replication17,0.08322056813120199,1.8697958366693355,17.67690754679977,0.6626743961586977
replication18,0.08429451720005335,1.6287833827893174,15.32823956883134,0.6649526814022936
replication19,0.08418742557935383,1.5794161306284018,15.158932323169672,0.676735876478998
replication20,0.08439498813824303,1.6630477694433479,16.32971289221707,0.6778125036858201
replication21,0.08520132848960303,1.8120109546165883,17.214672720113295,0.6803446861595961
replication22,0.08154577644025213,1.622994379151763,15.823135745297435,0.6526276212878536
replication23,0.08173470527417169,1.385454916360669,13.25180434428677,0.6462508589194081
replication24,0.08256906115388947,1.9564997981429149,19.034937840568972,0.6759070592339776
replication25,0.08321907440556309,1.591710052062475,15.35601965086853,0.6651692073631531
replication26,0.08320181583983748,1.6748423265592152,15.955508156632682,0.6746136147990268
replication27,0.0830551624285087,1.9644720995584102,18.980262487946263,0.6794040370768617
replication28,0.08070551662398673,1.7076192442700806,16.41754135891749,0.6575800719028011
replication29,0.08462782216331569,1.7415829887773184,15.964912504230913,0.6783894080206541
replication30,0.08342690709001585,1.7762237762237763,17.108735563256918,0.6768960489921422
replication31,0.08117672016397298,1.6098737555167812,15.412601050756876,0.6469979701214518
