replication,kpi1,kpi2,kpi3,kpi4
replication1,0.08145579726076062,3.1903397462136716,34.86987772992045,0.793885252922494
replication2,0.0836246727547329,3.3013753238987444,34.61924961900351,0.7735367523736612
replication3,0.08358742267194946,4.127740135512156,44.00886153186384,0.8027441183180509
replication4,0.0849872886706123,3.8642338630567,40.98011721051887,0.8207644409289909
replication5,0.08189020057239145,3.3042947282719317,35.31363875880014,0.7836932497001574
replication6,0.08348456022483004,3.9836457917830077,42.13564397905706,0.7903042602748258
replication7,0.08161798692133633,3.211450147974283,34.86667386938009,0.7862304957131838
replication8,0.08509152064414939,3.6502742946708464,39.08242111378117,0.812208328057556
replication9,0.08425548444723963,3.189266653488832,34.14187613394734,0.7967091667716886
replication10,0.08331577216584274,3.4801960392078417,36.8203718193275,0.7813422282252137
replication11,0.08346669391791711,3.722316525212182,39.37317038165606,0.8014694940323084
replication12,0.08377478760591923,4.166782695176529,45.1866494116908,0.8152159861434812
replication13,0.08346831938272235,3.3768708840550787,35.15456457298849,0.7877916713381024
replication14,0.08354369550447087,3.570645129125536,37.85708621507793,0.7935091098803245
replication15,0.08205248276315152,2.9673979280926264,31.420858046302904,0.7577558752400398
replication16,0.08145195349185799,3.454042988741044,36.68038194268106,0.7767465229075805
replication17,0.08313588315676543,2.702605210420842,28.927268193410026,0.7829108194631391
replication18,0.08164115724556766,4.475418196654426,46.425346079809195,0.7709113737535833
replication19,0.08479707028139025,4.1310927672955975,43.02400738067103,0.8157719874634869
replication20,0.08246842881935398,3.3334680270734416,35.46983218066046,0.7890425108289676
replication21,0.08360633260049719,3.151614832535885,33.86488008235907,0.8108057036912709
replication22,0.08161757224005746,3.600653327888934,38.29757206594687,0.7910765057595897
replication23,0.08300462020296079,2.9309375627384058,31.60618543475034,0.799140457726502
replication24,0.08270734730667575,3.064759794541243,32.667746592956014,0.7856558344352943
replication25,0.08428324779285284,3.374233735416255,36.56859525211804,0.8162687745851703
replication26,0.08120707527519136,3.1846264367816093,35.4384799988296,0.7934039566475398
replication27,0.08261953939819199,3.8894041738078435,40.747529822073986,0.7926339002271835
replication28,0.08357293476965964,3.6502639705149917,37.61449765837366,0.8018318588324207
replication29,0.08356639025427567,3.84819469379613,41.08994330716124,0.8079590663966127
replication30,0.08282828115299909,2.662376834908506,28.679973408692465,0.7781044586066921
replication31,0.08293864014550135,3.2841068917018283,34.80366398555125,0.7955663452419929
replication32,0.08331900188413834,3.8211536539038287,41.61423619234781,0.8137147971494841
replication33,0.08558823893914497,3.4009732360097322,35.050938784843936,0.8188271198460688
replication34,0.08430118261667936,3.1143929665119034,33.11517049057378,0.80158713186547
replication35,0.0814682774450613,3.148485468686042,34.131553880058426,0.7765240136535864
replication36,0.08391901529469148,3.3459706232631996,34.58515661068045,0.792640895596548
replication37,0.0812599647452348,2.9048205128205127,30.881621915461196,0.7783091949477059
replication38,0.08369126378929256,3.400418243377813,35.145672114614044,0.782323406119915
replication39,0.08273780459315808,2.999395648670427,32.45833278929247,0.7855498297246928
replication40,0.08240279323095476,2.921209669262668,31.31210549646815,0.7858605951945663
replication41,0.08182307252532675,2.6244274809160304,28.008153836340753,0.7830948130134585
replication42,0.08253725620868227,3.1384428960920934,33.00334283006347,0.7889967554930312
replication43,0.083210451328619,3.6933319983980777,38.88311442857777,0.7800347741200826
replication44,0.08385531600257703,3.5497366590479977,36.8030968985854,0.7977221095529058
replication45,0.08542640307494186,3.6183928223132438,38.079139654277434,0.8077613634840678
replication46,0.08282621344279437,3.14665996986439,33.1626993256026,0.7822138092810779
replication47,0.08203173176336345,4.166598943518895,44.877855930092366,0.7976937269858594
replication48,0.08394455534588262,3.414525250520885,35.90822134868792,0.8066342266609651
replication49,0.0814423738609122,2.954973393368809,31.441198627894035,0.7793138788150039
replication50,0.08335570438406244,3.098150924537731,32.57988510365563,0.7990685987831814
replication51,0.08302906683684039,2.9609868618995088,32.25092783865258,0.792502965296113
replication52,0.08204798308437504,3.1646867702304804,33.73249563969862,0.7756205164080237
replication53,0.08209569650553962,3.096721810616056,33.012316053274716,0.7678200989065755
replication54,0.08592082280553555,3.863455761217172,40.14381593339325,0.8128578705249756
replication55,0.08285262106558694,2.989139179404666,31.77367562366531,0.784269106064685
replication56,0.08434596450281256,2.8659488293983997,29.862962195496138,0.7932768384861936
replication57,0.08258614338321993,3.215935451336359,33.953735500911385,0.7843239726664976
replication58,0.08176870928787773,3.7087408312958434,39.835105020844736,0.786599461688913
replication59,0.0839292085541326,2.553349875930521,26.759444063938293,0.777331573661351
replication60,0.08325921546416383,4.053783864840548,43.304640563276386,0.8055237842854317
replication61,0.08245146153760993,3.509647439135266,37.92923635643623,0.791812502991314
replication62,0.08190464778291684,2.6252162409687596,28.270930025600116,0.7640395924770744
replication63,0.08332912522516213,3.150490294176506,33.88613207244031,0.795850452659306
replication64,0.08396416775228878,3.37649975210709,35.21262183340572,0.7886964648196703
replication65,0.08176557996407303,2.615854901161606,27.652796862661052,0.7761291415248742
replication66,0.08313921049248424,3.2772654370489174,34.867745452249096,0.7820400830873804
replication67,0.08435346735851677,3.7799822327509625,39.64882027398273,0.7992857354160448
replication68,0.08389018855039641,4.202105472241533,45.139481508010114,0.8027962930450342
replication69,0.08257300758489503,3.5412797739200648,38.19340956061472,0.7992368278115977
replication70,0.08485007461678094,3.345277832318869,35.183103416951965,0.7930982372134906
replication71,0.08308346779350839,3.1740350877192984,33.82289366560415,0.7905908983809279
replication72,0.08449570278490703,3.3772301626416956,36.9062959871834,0.8361479800871271
replication73,0.08341507230785428,2.9356514788169465,30.987216257627605,0.7803448077863747
replication74,0.08417794934932588,3.9676557863501483,42.32450552839639,0.811837434724137
replication75,0.08232763106626298,3.346523631211416,35.42137350157063,0.7780204977927786
replication76,0.08371951869905718,3.6974823365509004,39.01177457208795,0.7934100516544815
replication77,0.08473761571999576,4.358153241650295,45.36218938635629,0.8117394566689374
replication78,0.082367720921629,3.6059073437183895,38.01394018245527,0.7755536929767182
replication79,0.08535447130555647,3.7416267942583734,39.76836635972609,0.8154024046724356
replication80,0.08692518971868775,4.322147651006712,46.04668030193868,0.8438392680355655
replication81,0.08351930537795647,3.4423057744090952,37.116612644644334,0.7950863468026287
replication82,0.08426972665591571,3.225175377927082,33.37307114011548,0.7946288278530453
replication83,0.08380356516683722,3.5673850432019067,37.487886830984415,0.7956584449475205
replication84,0.08299893704163028,3.358706567583852,35.08858426142168,0.7703931197279795
replication85,0.0841059352337321,3.090837048043586,33.294929823641155,0.7980342086663584
replication86,0.08316669236540086,3.356699379130783,36.04464718196619,0.7857095954298488
replication87,0.08389133931216823,3.7818398569441687,40.94691307015587,0.8107872139991467
replication88,0.08093273120533082,2.7275624550221034,29.43365053059046,0.7674812061853381
replication89,0.08236416648484705,3.0467374810318666,32.76489927079285,0.7856018150959125
replication90,0.08268828848503357,2.677988308808708,28.79026850007939,0.7866589001959626
replication91,0.08251298808429593,3.443939393939394,36.90077089222534,0.7981695293915329
replication92,0.0834903421053085,3.5897205588822354,38.26084349543824,0.7906636678451109
replication93,0.0854809023377422,3.9549970777323202,42.80341948993544,0.8281237789154636
replication94,0.08327276644670424,3.012812812812813,32.06875095738389,0.7925371160973196
replication95,0.08170993950164097,3.1639310836986443,34.098012760290985,0.7739406417746543
replication96,0.08102055584496673,3.0835219090722075,32.53560715714689,0.7558935548734356
replication97,0.08385793577496131,3.3566885311071357,35.558559037043516,0.7958199191779125
replication98,0.08320619929931707,3.490539593552908,36.882404005897534,0.7839323348738253
replication99,0.0851103110090276,3.6533529123837494,37.745058372965644,0.7931360757348279
replication100,0.08348408856387371,3.72823482428115,39.67769846304027,0.8148392616120312
