replication,kpi1,kpi2,kpi3,kpi4
replication35,0.0826251623204876,0.2558318661971831,1.477662705768517,0.2949631878689027
replication36,0.08385063592632623,0.22977662112340055,1.3006964461911716,0.29312513007849894
replication37,0.08361663461215132,0.2668044376767457,1.508738388925799,0.3005964494550662
replication38,0.08373823627189514,0.25711183496199785,1.3953713126764324,0.2884527636853549
replication39,0.08211738867737314,0.24534986713906112,1.2878607179649069,0.28577647273288914
replication40,0.0865237349900469,0.27164775115594786,1.4145428449435549,0.3009820866829001
replication41,0.08265031034883152,0.26557340964120624,1.4630054378992194,0.2897511950797695
replication42,0.08223182046105317,0.25409111012826185,1.3766420270446493,0.2915545838670128
replication43,0.08051079415758779,0.23769196025293587,1.2867194873677967,0.2776826957924709
replication44,0.08171239433556943,0.25940351658134875,1.4385414869056412,0.29219801938223583
replication45,0.08382332176638525,0.2881650380021715,1.5549315858889483,0.2915345936468032
replication46,0.0823124176405633,0.26557666813963765,1.5344460063592325,0.29751123021682785
replication47,0.0822075285432935,0.2626631276266313,1.4225209989153162,0.290673728754397
replication48,0.08237752830477849,0.2584988962472406,1.400187602236316,0.2843616132578736
replication49,0.08390942244483202,0.25444299956653665,1.358984306264026,0.2826176822913937
replication50,0.08360788749913693,0.2624483583387693,1.383590464688812,0.29114302229726435
replication51,0.08253053953026626,0.24272807404142793,1.3250843291968182,0.28657382775767454
replication52,0.08536694258155209,0.3108626198083067,1.6478494700182138,0.30062889974292695
replication53,0.08406921891240084,0.29801038062283736,1.6231860466880412,0.3044545798176594
replication54,0.08291644049684956,0.2620092125466111,1.4147146911673079,0.2867432680900522
replication55,0.08613804301924659,0.27760185771585394,1.4709095089075717,0.30061510841969397
replication56,0.08333574707216587,0.2713288239144665,1.484734919957609,0.2853549322320653
replication57,0.08340571637452135,0.25713974275125356,1.3900389414443333,0.2951878899156644
replication58,0.08235283463413018,0.2695959372930007,1.4766055466853694,0.2889255748898403
replication59,0.08261062745816815,0.24438573315719947,1.3624396486024841,0.29217255664421415
replication60,0.08428241156415298,0.2633793698748382,1.4158978466257048,0.2926086482933895
replication61,0.08226297063745462,0.2519893899204244,1.376404972056017,0.2857393455739578
replication62,0.08326225702570518,0.25076452599388377,1.368752944125383,0.28962899241209555
replication63,0.0836441082343189,0.27152173913043476,1.4497202675997563,0.2911720801157363
replication64,0.08424379352733154,0.26866637893828227,1.4059210768301482,0.29906235236362916
replication65,0.08280978150403706,0.2735455543358946,1.475504332660247,0.2972372577349772
replication66,0.08384206296687824,0.274343960095424,1.4386439034408376,0.2934415947786179
replication67,0.08387535185490565,0.2688556566970091,1.4505973304461484,0.2957582507159974
replication68,0.08296494307037858,0.26621384750219107,1.4774322206924597,0.286059642617744
replication69,0.08234200670554784,0.26374475601678077,1.4871272483899636,0.2884597994059522
replication70,0.08156872364451263,0.2343366778149387,1.3314676872979525,0.2904186546952312
replication71,0.08451331789077238,0.2514525500322789,1.3248146943384045,0.2921277488299236
replication72,0.08265782204573907,0.24967003959524858,1.36075786041707,0.28439179119155283
replication73,0.08448814797186038,0.2810246475083414,1.5540211816552505,0.3042918708746373
replication74,0.0808017494192553,0.2827896512935883,1.5572372125683915,0.2887870731323228
replication75,0.08337173362927763,0.24133042529989096,1.3002342830322322,0.2851695493551202
replication76,0.08506399267603265,0.28426341672011973,1.5315965373828453,0.299534942230152
replication77,0.08592897343151604,0.2735928903935675,1.5002883960188993,0.29995626357848393
replication78,0.0839529397013335,0.28438379900368205,1.561955054296596,0.2946323862245996
replication79,0.08325710946910111,0.26168122270742356,1.3881160720964278,0.2918320915789726
replication80,0.08146790213560788,0.23308774279973207,1.2735089559673558,0.2824497996233292
replication81,0.08425606288975257,0.267529665587918,1.4200809173578823,0.293607559875266
replication82,0.084362281591844,0.2961405778352738,1.6210224138065374,0.2974810121762012
replication83,0.08168570373834665,0.27292965271593944,1.4704155562043866,0.2852217995717848
replication84,0.08442097311523702,0.26260232658336924,1.3789884199639924,0.2934065456693
replication85,0.08200932131409855,0.27651557131774357,1.4967644587539397,0.29423317107322444
replication86,0.08195057324055081,0.24938983802973153,1.3687978945573227,0.29223823992563347
replication87,0.08283776292655298,0.2656935908691835,1.397320267262046,0.28796432494554525
replication88,0.08554893651939821,0.269394261424017,1.5048925598328458,0.3010941541760322
replication89,0.08247206255467993,0.24600462911936516,1.3535955250461607,0.28533405189610933
replication90,0.08124270286046487,0.2633758674725767,1.442369769353604,0.2881886206529229
replication91,0.08351889003514545,0.29386155855463647,1.7069836051013128,0.30087117312227507
replication92,0.08327066174480426,0.26491151409220015,1.3777068407571418,0.28754949813987263
replication93,0.08497215794132777,0.2800727739726027,1.455195455882184,0.29789174614777175
replication94,0.08214754538422998,0.2631113078114627,1.4438184123427213,0.2846330246955142
replication95,0.08332776279615108,0.301353416284654,1.592379438350364,0.2931430250802137
replication96,0.08289824820202665,0.2674928712436938,1.4207191631420633,0.29294222770974493
replication97,0.08394146681273486,0.29170277296360486,1.459696432117315,0.283037465112585
replication98,0.0834730108521341,0.2785403050108932,1.5027461301261944,0.29148058736381843
replication99,0.08337796324760297,0.2511450381679389,1.3077266013074194,0.2888029752882364
replication100,0.08470915574134456,0.24286327538098304,1.29823946221665,0.2889355870636335
