replication,kpi1,kpi2,kpi3,kpi4
replication1,0.08230424285156134,0.08238153098420413,0.22924500311238652,0.12468220585342409
replication2,0.08375310785664973,0.08860759493670886,0.2304348875998346,0.12666677944267424
replication3,0.08348292609921298,0.07592814371257485,0.1875692800257194,0.12477379610428453
replication4,0.08341991727245582,0.08973128598848369,0.2362045088236141,0.12583011533718125
replication5,0.08497241873870683,0.08076289145279021,0.21442712753272705,0.12415547425995757
replication6,0.08233381529955254,0.07458697764820214,0.19009079449339109,0.12459286786662632
replication7,0.08270806693475688,0.07813255926463473,0.22150767593379017,0.12279883693662308
replication8,0.08326558184237225,0.07734806629834254,0.22362034483575552,0.12373001288083749
replication9,0.08337546138003663,0.08121401151631479,0.2184509805295596,0.12389042258085395
replication10,0.08556173333207492,0.08265139116202946,0.21908326151714816,0.12985261252506214
replication11,0.08499122666342926,0.0815485996705107,0.20111129358076643,0.12376216919159827
replication12,0.08506350963496079,0.08852574653185986,0.24286142235490615,0.12773632956384873
replication13,0.08328456150680125,0.0827727054300817,0.22246927007032252,0.12860455949360536
replication14,0.08139747833823242,0.07618579503563529,0.20031934864884413,0.12191162213323456
replication15,0.08224393507419116,0.08355631233276575,0.20930137236135715,0.12404790884836722
replication16,0.08410876081468234,0.0840665873959572,0.21789502753986445,0.1257281469641565
replication17,0.08246950133776593,0.08052389037108901,0.2068864760570083,0.12225244481057426
replication18,0.08327989105542599,0.07582311944244172,0.20593765360367616,0.12574858554341398
replication19,0.08159870959263327,0.07489580779602843,0.21459371865867277,0.12192459602689455
replication20,0.08304619318196355,0.08249036608863199,0.23069016134062523,0.12703260596601515
replication21,0.0831792105946117,0.0854978354978355,0.2218092828979677,0.1259344285082062
replication22,0.0835511913173252,0.08155688622754491,0.2224034213928042,0.12719050055557216
replication23,0.08526661838281321,0.08833880807132802,0.20922300559716467,0.1256881866018149
replication24,0.08163159099084744,0.08319039451114923,0.23668783620855327,0.12544202692027343
replication25,0.08464425969441727,0.08494801512287335,0.22275623161917357,0.1253683541104972
replication26,0.08366447854664968,0.09084389194358117,0.2387515619674886,0.12667633597447187
replication27,0.08274878263135811,0.08486460348162476,0.2257072511704171,0.12423758183295941
replication28,0.08416858526216471,0.0801045875921084,0.21921222849371383,0.12777044542280513
replication29,0.08278827868934041,0.07670935008456149,0.20610081382746515,0.12339373870310727
replication30,0.08406445087221173,0.07292410183202475,0.20741081604555978,0.12434643544749638
replication31,0.08256659420334087,0.0811531007751938,0.2148385767227799,0.12514655459295437
replication32,0.08368754278986189,0.07718962839048871,0.2046684674161094,0.12501273738853114
replication33,0.08514694719283453,0.07695018796992481,0.20513077685736145,0.12960346756981916
replication34,0.08354120414529766,0.08175724203974144,0.21478488043664987,0.12196778864151799
replication35,0.08267443968165816,0.07438316400580551,0.19965189099744476,0.1260630424902481
replication36,0.0835966693062905,0.07577208522863299,0.21287258851528096,0.12747734721106693
replication37,0.08460917376612018,0.07825059101654847,0.20787964044555796,0.1285105374497668
replication38,0.08083070441737501,0.06978470675575353,0.1923495971558258,0.12139985262402432
replication39,0.08495218840748227,0.09124087591240876,0.25401949909722227,0.13290793134956408
replication40,0.0812412328903224,0.07531380753138076,0.1952142093736712,0.1190868918102505
replication41,0.08262815722726889,0.07637375938029532,0.19997714415111356,0.12573322409517204
replication42,0.08436319360612375,0.08831199620673305,0.22930063012604437,0.12687143873944914
replication43,0.08399200182592093,0.08587422582181992,0.22635453940867145,0.12389551491753573
replication44,0.08368120340870758,0.08317399617590822,0.2093584739285411,0.12552124809352924
replication45,0.08380875003375403,0.08126491646778043,0.2118939300785811,0.12752518035516058
replication46,0.08216103145396116,0.07607108081791626,0.21089170338463406,0.12342551103470656
replication47,0.08238076476767503,0.08045140152894066,0.20500826643684783,0.12419964210480527
replication48,0.08428946174661393,0.08208600617723925,0.2257204641514384,0.12577683911943843
replication49,0.08330483673035996,0.07923169267707082,0.20817188887776802,0.12389372528721997
replication50,0.08306720196900581,0.07524680953527571,0.2074357841235432,0.12750509555490075
