replication,kpi1,kpi2,kpi3,kpi4
replication1,0.08484254359285544,1.7425625920471282,16.845058571125392,0.6815389824604435
replication2,0.08308666076141778,1.5850701402805611,15.254131773080328,0.6648731265266259
replication3,0.08357331826494216,1.6443647949024294,15.335703372451178,0.6543747138752609
replication4,0.08411436843898545,1.6814851485148514,16.138344246998997,0.6619603550853758
replication5,0.08402472783720837,1.5590246803449301,14.90401133417655,0.6653702561963738
replication6,0.08417541592048468,1.718511922429999,16.00695409428212,0.6766607871456287
replication7,0.083361965031224,1.51414010192865,14.526719411530726,0.6572131912114302
replication8,0.0830734856223013,1.9989970915655402,18.88933361179296,0.6646343581644419
replication9,0.08229251257909495,1.7387387387387387,16.42219204811732,0.6567701244191317
replication10,0.08520458943916413,1.9502589660901006,18.489905659366485,0.6807246498198919
replication11,0.08352272702126695,1.6151391243642166,15.959869378276638,0.6683692542906924
replication12,0.08388463733672138,1.6548883374689827,15.732624377875252,0.6752573763946847
replication13,0.08389426615050832,1.6055218988976065,15.13806839591127,0.6669470963561513
replication14,0.08161639614091477,1.6416403141895337,15.81292204885352,0.6586546247769351
replication15,0.08343270267801255,1.6120758483033932,15.870219638369116,0.6696676588413765
replication16,0.08428338536740845,2.0549570030641493,19.983225574777816,0.6913482751490234
replication17,0.08350666054475135,1.9948129675810473,19.324558882189358,0.6721607919084045
replication18,0.08208945369269224,1.5305625950329447,14.492856684273967,0.6629028778829683
replication19,0.08197780096260751,1.824581005586592,17.826547773953926,0.6739302822909045
replication20,0.08214204162901562,1.5757575757575757,14.869033561630031,0.652546809442006
replication21,0.08353407516149534,1.7353410450737934,16.627709826469946,0.6769747846153633
replication22,0.08434962838567817,1.7590599387775254,16.584648116552763,0.6731278602891533
replication23,0.08411887348615134,1.7884786697020687,17.190625411504065,0.6693085933374884
replication24,0.0860424356584485,2.138471966689261,20.306705182061158,0.6978842704949221
replication25,0.08366414324689127,1.5413720999701284,14.759477185837424,0.6581132338773155
replication26,0.08577798474779912,1.9687226809130647,18.853481887931196,0.6769703232282226
replication27,0.08412657596629142,1.6725760126770328,16.00944187766759,0.6707346827181268
replication28,0.08402154609230558,1.4928125309804698,14.184494926139596,0.6643713808466017
replication29,0.08511162585975757,1.658639255996084,15.768047032322391,0.6778099381916267
replication30,0.08418920133194795,1.483229444939151,14.416729862327195,0.6728051810097726
replication31,0.0817887250044464,1.4132627075481308,13.921377231588728,0.6556663584022475
replication32,0.08310476385532282,1.7595431319507064,16.98792175279642,0.6768501396926946
replication33,0.08433217912546015,2.038412165498173,19.37687671356359,0.6841783775668354
replication34,0.08263250332905529,1.9676378667204355,18.872389892314313,0.6712880521112302
replication35,0.08301525661444567,1.404534965385773,13.342047268232,0.6449630611269374
replication36,0.0845299449567575,1.7046126552335896,16.262559164622232,0.6779734306564063
replication37,0.08446178607296358,1.7110584985695965,16.474798439611032,0.6686393753479031
replication38,0.08310834084174622,1.4398997493734336,13.667569129618643,0.6511819737722808
replication39,0.08570795179248639,1.7491983286366728,16.37126539037266,0.6765749411254334
replication40,0.0833032115640947,1.7484509294423345,17.037971634135797,0.6644127966716326
replication41,0.08317055885450512,1.6370192307692308,15.806358604949178,0.6631489883718241
replication42,0.08166421493837789,1.519028670543822,14.884291377704672,0.661596303634128
replication43,0.08373572462256397,1.668821481849826,15.67764680394414,0.6614350479637282
replication44,0.08401813956905281,1.9410073369026373,18.610578028580093,0.6688189562612165
replication45,0.08419243593466179,1.7317700603542099,16.414034538474816,0.6776461736004114
replication46,0.08457739041846223,1.5470843183609142,14.674986339134684,0.6553235411377752
replication47,0.08312194320042553,1.4049313420867997,13.305545371860351,0.6622664357233112
replication48,0.08398934910714619,1.5356540712089657,14.8908441708506,0.670111199793918
replication49,0.0821443812575629,1.7035384771367739,16.621062999316315,0.6606858575514726
replication50,0.0835158820716925,1.769667962907568,16.60620161583193,0.6590047310925389
replication51,0.08457891341047642,1.8008466233510534,17.19732331467615,0.6867128008969292
replication52,0.08221191225566195,1.6875949367088607,16.378402225898494,0.6604464044262983
replication53,0.08316373534844315,1.6557804047285114,15.928986465479678,0.6675067148845409
replication54,0.08239637114204239,1.4390983523703629,13.604523363156975,0.6527622050095815
replication55,0.08409869879936172,1.4831071039334192,14.603628898498535,0.6744563505664616
replication56,0.0840835570824011,1.35,12.477216009289647,0.6479687501140151
replication57,0.08521968350154006,1.5222319945275091,14.582665758264348,0.6768287926032305
replication58,0.08422037446843064,1.5879908991987337,14.964812129505972,0.6647842481807005
replication59,0.08283641554926699,1.5115133232780291,14.312440496406456,0.6503773089875937
replication60,0.0834084264964905,1.6945360103885725,16.56640249087542,0.6694258360078011
replication61,0.08609914874944986,1.8320920785375763,16.989234173574413,0.6826925077650988
replication62,0.08594584844217626,1.7828233927188226,17.157894610040714,0.687739214501985
replication63,0.08280290407419819,1.7588217553031065,17.064726977086828,0.6622567690138964
replication64,0.08319232080364328,1.4416182655718006,13.613896468834588,0.6414988090561179
replication65,0.08393626098681208,1.4738617200674535,13.8897716196994,0.6673010805223669
replication66,0.08179452951325081,1.5643584521384928,15.546964908937786,0.6622102468754545
replication67,0.08181744232611346,1.4906851267433574,14.0389219243185,0.6516669286918831
replication68,0.08306931722845183,1.766847172081829,17.372135374737162,0.6730345046598758
replication69,0.08531570977053979,1.677702900673894,15.997367291495511,0.6862602515989396
replication70,0.08208532459954677,1.6788795290774383,16.93245474486073,0.6764697879015619
replication71,0.08418956460759118,1.7184129811022064,16.283936698552445,0.664107877138659
replication72,0.08422030245315387,1.981404549950544,19.027136179461333,0.6737333168670254
replication73,0.08296209912820479,1.561489810260014,15.058676490268976,0.6756851488675661
replication74,0.0820798328348695,1.6554383116883118,15.929983770226887,0.6469873772389682
replication75,0.08339601282323889,1.833449895094415,17.648617475689964,0.663612300457711
replication76,0.08451159246846422,1.699162148841794,16.20842029528204,0.6708805798448234
replication77,0.0829681140086911,1.739134798755395,16.549896914489075,0.667500591586185
replication78,0.08265481624434884,1.5975007558198127,15.474337027478317,0.6677599061297722
replication79,0.08406838675484136,1.573184025369141,14.849855117280606,0.652653995578219
replication80,0.08203889993878774,1.7564467005076143,17.030713323883305,0.6593181856852864
