replication,kpi1,kpi2,kpi3,kpi4
replication71,0.0828679994435147,0.08418767338077433,0.22818199110190837,0.12618016810545518
replication72,0.08056139356385411,0.06970110380751582,0.1883107099149284,0.11913892078944956
replication73,0.08360125851339414,0.0753318187253378,0.19170240766000973,0.12264410006398017
replication74,0.08337619806754672,0.0907782707758724,0.2464348437411686,0.12885409232664816
replication75,0.08304773340156846,0.0780065005417118,0.20691438185172145,0.1258480554391012
replication76,0.08442099012666694,0.0862048549437537,0.21466807752745665,0.12398770699619754
replication77,0.08231375820142302,0.08269581056466302,0.22099437318454832,0.1244641671822468
replication78,0.08156491395238258,0.07758303713690404,0.19745333617280988,0.11951523695334142
replication79,0.08245357246671307,0.07445131562992603,0.20235753194907236,0.12280881366833966
replication80,0.08427010459692827,0.0851821093842686,0.22665353592226936,0.1272808212853644
replication81,0.08518778147492528,0.08459462630529156,0.21544083139655548,0.12446148337607464
replication82,0.0823535088125516,0.07767933001577862,0.22064082646244168,0.12737352929627552
replication83,0.08258778114572451,0.08084230908870871,0.21990516373737332,0.1259143158384129
replication84,0.08382976043882777,0.08062015503875969,0.2082362536687835,0.12559237603946133
replication85,0.07971025526303355,0.07661442006269592,0.20692557395785754,0.11805117968227415
replication86,0.0819077272753213,0.07738313194190162,0.20404959621054433,0.12331810544170098
replication87,0.08295156116010648,0.07689526334819814,0.2074359532629359,0.12593385375900587
replication88,0.08361662608923943,0.08045427375971309,0.20026266376503454,0.12439567856752785
replication89,0.08369937035735041,0.07741010631943615,0.21466211912909156,0.1238205351890799
replication90,0.08218886500670633,0.07977623738295025,0.23134537514952208,0.12481288086516935
replication91,0.08119652199922325,0.07468930724744678,0.19852567489233577,0.11976818350239736
replication92,0.08385172652731483,0.07726242995111482,0.19101505849026218,0.12559922108896868
replication93,0.08163791848031446,0.07862829148805879,0.21614427025284935,0.12274138286885991
replication94,0.08384975665176392,0.0784547514009777,0.21612952485488007,0.12874236529711394
replication95,0.08253412060820332,0.08334342822531798,0.21819001008448946,0.12418165525389815
replication96,0.0817686755796826,0.07641520968333537,0.20296932646154225,0.12128118588622921
replication97,0.0821962804054937,0.07779263400996718,0.2014837546503169,0.12128899606851629
replication98,0.08319126574775558,0.07523134238673236,0.19651404457592062,0.12178636026975234
replication99,0.0853133986722104,0.07803163444639719,0.1956005329592506,0.12627092555458555
replication100,0.08216634701805597,0.08478287312978956,0.24073883301241866,0.12264240266457327
